# r numerical_f exact_f
5.70928 0.0185177 0.0189266
5.71043 0.0184994 0.0189087
5.71157 0.0184811 0.0188908
5.71272 0.0184629 0.0188729
5.71387 0.0184446 0.0188551
5.71502 0.0184264 0.0188372
5.71617 0.0184082 0.0188193
5.71732 0.0183899 0.0188015
5.71847 0.0183717 0.0187836
5.71962 0.0183535 0.0187658
5.72078 0.0183353 0.0187479
5.72193 0.0183171 0.0187301
5.72308 0.0182989 0.0187123
5.72424 0.0182807 0.0186944
5.72539 0.0182625 0.0186766
5.72655 0.0182443 0.0186588
5.72771 0.0182261 0.018641
5.72886 0.018208 0.0186232
5.73002 0.0181898 0.0186054
5.73118 0.0181717 0.0185877
5.73234 0.0181535 0.0185699
5.7335 0.0181354 0.0185521
5.73466 0.0181172 0.0185344
5.73582 0.0180991 0.0185166
5.73698 0.018081 0.0184989
5.73814 0.0180629 0.0184811
5.7393 0.0180447 0.0184634
5.74047 0.0180266 0.0184457
5.74163 0.0180085 0.018428
5.74279 0.0179904 0.0184103
5.74396 0.0179724 0.0183926
5.74512 0.0179543 0.0183749
5.74629 0.0179362 0.0183572
5.74746 0.0179181 0.0183395
5.74862 0.0179001 0.0183218
5.74979 0.017882 0.0183041
5.75096 0.017864 0.0182865
5.75213 0.0178459 0.0182688
5.7533 0.0178279 0.0182512
5.75447 0.0178099 0.0182335
5.75564 0.0177918 0.0182159
5.75681 0.0177738 0.0181983
5.75798 0.0177558 0.0181807
5.75916 0.0177378 0.018163
5.76033 0.0177198 0.0181454
5.76151 0.0177018 0.0181278
5.76268 0.0176838 0.0181102
5.76386 0.0176659 0.0180927
5.76503 0.0176479 0.0180751
5.76621 0.0176299 0.0180575
5.76739 0.017612 0.0180399
5.76856 0.017594 0.0180224
5.76974 0.017576 0.0180048
5.77092 0.0175581 0.0179873
5.7721 0.0175402 0.0179697
5.77328 0.0175222 0.0179522
5.77446 0.0175043 0.0179347
5.77565 0.0174864 0.0179172
5.77683 0.0174685 0.0178997
5.77801 0.0174506 0.0178822
5.7792 0.0174327 0.0178647
5.78038 0.0174148 0.0178472
5.78157 0.0173969 0.0178297
5.78275 0.017379 0.0178122
5.78394 0.0173612 0.0177947
5.78512 0.0173433 0.0177773
5.78631 0.0173254 0.0177598
5.7875 0.0173076 0.0177424
5.78869 0.0172897 0.0177249
5.78988 0.0172719 0.0177075
5.79107 0.0172541 0.0176901
5.79226 0.0172362 0.0176726
5.79345 0.0172184 0.0176552
5.79464 0.0172006 0.0176378
5.79584 0.0171828 0.0176204
5.79703 0.017165 0.017603
5.79822 0.0171472 0.0175856
5.79942 0.0171294 0.0175683
5.80061 0.0171116 0.0175509
5.80181 0.0170938 0.0175335
5.80301 0.017076 0.0175162
5.80421 0.0170583 0.0174988
5.8054 0.0170405 0.0174815
5.8066 0.0170228 0.0174641
5.8078 0.017005 0.0174468
5.809 0.0169873 0.0174295
5.8102 0.0169695 0.0174121
5.8114 0.0169518 0.0173948
5.81261 0.0169341 0.0173775
5.81381 0.0169164 0.0173602
5.81501 0.0168986 0.0173429
5.81622 0.0168809 0.0173257
5.81742 0.0168632 0.0173084
5.81863 0.0168456 0.0172911
5.81983 0.0168279 0.0172739
5.82104 0.0168102 0.0172566
5.82225 0.0167925 0.0172393
5.82346 0.0167748 0.0172221
5.82466 0.0167572 0.0172049
5.82587 0.0167395 0.0171876
5.82708 0.0167219 0.0171704
5.82829 0.0167042 0.0171532
5.82951 0.0166866 0.017136
5.83072 0.016669 0.0171188
5.83193 0.0166514 0.0171016
5.83315 0.0166337 0.0170844
5.83436 0.0166161 0.0170672
5.83557 0.0165985 0.0170501
5.83679 0.0165809 0.0170329
5.83801 0.0165633 0.0170157
5.83922 0.0165457 0.0169986
5.84044 0.0165282 0.0169814
5.84166 0.0165106 0.0169643
5.84288 0.016493 0.0169472
5.8441 0.0164755 0.01693
5.84532 0.0164579 0.0169129
5.84654 0.0164403 0.0168958
5.84776 0.0164228 0.0168787
5.84898 0.0164053 0.0168616
5.85021 0.0163877 0.0168445
5.85143 0.0163702 0.0168274
5.85266 0.0163527 0.0168103
5.85388 0.0163352 0.0167933
5.85511 0.0163177 0.0167762
5.85633 0.0163002 0.0167592
5.85756 0.0162827 0.0167421
5.85879 0.0162652 0.0167251
5.86002 0.0162477 0.016708
5.86125 0.0162302 0.016691
5.86248 0.0162128 0.016674
5.86371 0.0161953 0.016657
5.86494 0.0161779 0.01664
5.86617 0.0161604 0.016623
5.86741 0.016143 0.016606
5.86864 0.0161255 0.016589
5.86987 0.0161081 0.016572
5.87111 0.0160907 0.016555
5.87235 0.0160732 0.0165381
5.87358 0.0160558 0.0165211
5.87482 0.0160384 0.0165041
5.87606 0.016021 0.0164872
5.8773 0.0160036 0.0164703
5.87854 0.0159862 0.0164533
5.87978 0.0159689 0.0164364
5.88102 0.0159515 0.0164195
5.88226 0.0159341 0.0164026
5.8835 0.0159167 0.0163857
5.88474 0.0158994 0.0163688
5.88599 0.015882 0.0163519
5.88723 0.0158647 0.016335
5.88848 0.0158473 0.0163181
5.88972 0.01583 0.0163012
5.89097 0.0158127 0.0162844
5.89222 0.0157954 0.0162675
5.89346 0.0157781 0.0162507
5.89471 0.0157607 0.0162338
5.89596 0.0157434 0.016217
5.89721 0.0157261 0.0162002
5.89846 0.0157089 0.0161833
5.89972 0.0156916 0.0161665
5.90097 0.0156743 0.0161497
5.90222 0.015657 0.0161329
5.90348 0.0156398 0.0161161
5.90473 0.0156225 0.0160993
5.90599 0.0156052 0.0160826
5.90724 0.015588 0.0160658
5.9085 0.0155708 0.016049
5.90976 0.0155535 0.0160323
5.91102 0.0155363 0.0160155
5.91227 0.0155191 0.0159988
5.91353 0.0155019 0.015982
5.91479 0.0154846 0.0159653
5.91606 0.0154674 0.0159486
5.91732 0.0154502 0.0159319
5.91858 0.015433 0.0159151
5.91984 0.0154159 0.0158984
5.92111 0.0153987 0.0158817
5.92237 0.0153815 0.0158651
5.92364 0.0153643 0.0158484
5.92491 0.0153472 0.0158317
5.92617 0.01533 0.015815
5.92744 0.0153129 0.0157984
5.92871 0.0152957 0.0157817
5.92998 0.0152786 0.0157651
5.93125 0.0152615 0.0157484
5.93252 0.0152443 0.0157318
5.93379 0.0152272 0.0157151
5.93507 0.0152101 0.0156985
5.93634 0.015193 0.0156819
5.93761 0.0151759 0.0156653
5.93889 0.0151588 0.0156487
5.94016 0.0151417 0.0156321
5.94144 0.0151246 0.0156155
5.94272 0.0151076 0.0155989
5.944 0.0150905 0.0155824
5.94528 0.0150734 0.0155658
5.94655 0.0150564 0.0155493
5.94784 0.0150393 0.0155327
5.94912 0.0150223 0.0155162
5.9504 0.0150052 0.0154996
5.95168 0.0149882 0.0154831
5.95296 0.0149712 0.0154666
5.95425 0.0149542 0.01545
5.95553 0.0149371 0.0154335
5.95682 0.0149201 0.015417
5.95811 0.0149031 0.0154005
5.95939 0.0148861 0.015384
5.96068 0.0148691 0.0153676
5.96197 0.0148522 0.0153511
5.96326 0.0148352 0.0153346
5.96455 0.0148182 0.0153182
5.96584 0.0148012 0.0153017
5.96713 0.0147843 0.0152853
5.96843 0.0147673 0.0152688
5.96972 0.0147504 0.0152524
5.97101 0.0147334 0.015236
5.97231 0.0147165 0.0152195
5.9736 0.0146996 0.0152031
5.9749 0.0146826 0.0151867
5.9762 0.0146657 0.0151703
5.9775 0.0146488 0.0151539
5.9788 0.0146319 0.0151375
5.9801 0.014615 0.0151212
5.9814 0.0145981 0.0151048
5.9827 0.0145812 0.0150884
5.984 0.0145644 0.0150721
5.9853 0.0145475 0.0150557
5.98661 0.0145306 0.0150394
5.98791 0.0145137 0.015023
5.98922 0.0144969 0.0150067
5.99053 0.01448 0.0149904
5.99183 0.0144632 0.0149741
5.99314 0.0144464 0.0149578
5.99445 0.0144295 0.0149415
5.99576 0.0144127 0.0149252
5.99707 0.0143959 0.0149089
5.99838 0.0143791 0.0148926
5.99969 0.0143622 0.0148763
6.00101 0.0143454 0.0148601
6.00232 0.0143287 0.0148438
6.00363 0.0143119 0.0148275
6.00495 0.0142951 0.0148113
6.00626 0.0142783 0.0147951
6.00758 0.0142615 0.0147788
6.0089 0.0142448 0.0147626
6.01022 0.014228 0.0147464
6.01154 0.0142112 0.0147302
6.01286 0.0141945 0.014714
6.01418 0.0141778 0.0146978
6.0155 0.014161 0.0146816
6.01682 0.0141443 0.0146654
6.01815 0.0141276 0.0146492
6.01947 0.0141108 0.0146331
6.0208 0.0140941 0.0146169
6.02212 0.0140774 0.0146007
6.02345 0.0140607 0.0145846
6.02478 0.014044 0.0145684
6.02611 0.0140273 0.0145523
6.02744 0.0140107 0.0145362
6.02877 0.013994 0.0145201
6.0301 0.0139773 0.014504
6.03143 0.0139606 0.0144878
6.03276 0.013944 0.0144717
6.0341 0.0139273 0.0144557
6.03543 0.0139107 0.0144396
6.03677 0.0138941 0.0144235
6.0381 0.0138774 0.0144074
6.03944 0.0138608 0.0143914
6.04078 0.0138442 0.0143753
6.04212 0.0138275 0.0143592
6.04346 0.0138109 0.0143432
6.0448 0.0137943 0.0143272
6.04614 0.0137777 0.0143111
6.04748 0.0137611 0.0142951
6.04882 0.0137446 0.0142791
6.05017 0.013728 0.0142631
6.05151 0.0137114 0.0142471
6.05286 0.0136948 0.0142311
6.0542 0.0136783 0.0142151
6.05555 0.0136617 0.0141991
6.0569 0.0136452 0.0141831
6.05825 0.0136286 0.0141672
6.0596 0.0136121 0.0141512
6.06095 0.0135955 0.0141353
6.0623 0.013579 0.0141193
6.06365 0.0135625 0.0141034
6.06501 0.013546 0.0140875
6.06636 0.0135295 0.0140715
6.06772 0.013513 0.0140556
6.06907 0.0134965 0.0140397
6.07043 0.01348 0.0140238
6.07179 0.0134635 0.0140079
6.07315 0.013447 0.013992
6.07451 0.0134305 0.0139761
6.07587 0.0134141 0.0139602
6.07723 0.0133976 0.0139444
6.07859 0.0133812 0.0139285
6.07995 0.0133647 0.0139127
6.08132 0.0133483 0.0138968
6.08268 0.0133318 0.013881
6.08405 0.0133154 0.0138651
6.08541 0.013299 0.0138493
6.08678 0.0132826 0.0138335
6.08815 0.0132661 0.0138177
6.08952 0.0132497 0.0138019
6.09089 0.0132333 0.0137861
6.09226 0.0132169 0.0137703
6.09363 0.0132005 0.0137545
6.09501 0.0131842 0.0137387
6.09638 0.0131678 0.013723
6.09776 0.0131514 0.0137072
6.09913 0.013135 0.0136914
6.10051 0.0131187 0.0136757
6.10189 0.0131023 0.0136599
6.10326 0.013086 0.0136442
6.10464 0.0130696 0.0136285
6.10602 0.0130533 0.0136128
6.10741 0.013037 0.013597
6.10879 0.0130206 0.0135813
6.11017 0.0130043 0.0135656
6.11155 0.012988 0.0135499
6.11294 0.0129717 0.0135342
6.11433 0.0129554 0.0135186
6.11571 0.0129391 0.0135029
6.1171 0.0129228 0.0134872
6.11849 0.0129065 0.0134716
6.11988 0.0128902 0.0134559
6.12127 0.012874 0.0134403
6.12266 0.0128577 0.0134246
6.12405 0.0128414 0.013409
6.12545 0.0128252 0.0133934
6.12684 0.0128089 0.0133778
6.12824 0.0127927 0.0133622
6.12963 0.0127765 0.0133466
6.13103 0.0127602 0.013331
6.13243 0.012744 0.0133154
6.13383 0.0127278 0.0132998
6.13523 0.0127116 0.0132842
6.13663 0.0126954 0.0132687
6.13803 0.0126792 0.0132531
6.13943 0.012663 0.0132375
6.14083 0.0126468 0.013222
6.14224 0.0126306 0.0132065
6.14364 0.0126144 0.0131909
6.14505 0.0125982 0.0131754
6.14646 0.0125821 0.0131599
6.14787 0.0125659 0.0131444
6.14928 0.0125498 0.0131289
6.15069 0.0125336 0.0131134
6.1521 0.0125175 0.0130979
6.15351 0.0125013 0.0130824
6.15492 0.0124852 0.0130669
6.15634 0.0124691 0.0130515
6.15775 0.0124529 0.013036
6.15917 0.0124368 0.0130205
6.16059 0.0124207 0.0130051
6.162 0.0124046 0.0129896
6.16342 0.0123885 0.0129742
6.16484 0.0123724 0.0129588
6.16626 0.0123563 0.0129434
6.16769 0.0123403 0.012928
6.16911 0.0123242 0.0129126
6.17053 0.0123081 0.0128972
6.17196 0.0122921 0.0128818
6.17338 0.012276 0.0128664
6.17481 0.0122599 0.012851
6.17624 0.0122439 0.0128356
6.17767 0.0122279 0.0128203
6.1791 0.0122118 0.0128049
6.18053 0.0121958 0.0127896
6.18196 0.0121798 0.0127742
6.18339 0.0121638 0.0127589
6.18483 0.0121477 0.0127436
6.18626 0.0121317 0.0127282
6.1877 0.0121157 0.0127129
6.18914 0.0120998 0.0126976
6.19057 0.0120838 0.0126823
6.19201 0.0120678 0.012667
6.19345 0.0120518 0.0126517
6.19489 0.0120358 0.0126365
6.19634 0.0120199 0.0126212
6.19778 0.0120039 0.0126059
6.19922 0.011988 0.0125907
6.20067 0.011972 0.0125754
6.20211 0.0119561 0.0125602
6.20356 0.0119401 0.012545
6.20501 0.0119242 0.0125297
6.20646 0.0119083 0.0125145
6.20791 0.0118924 0.0124993
6.20936 0.0118764 0.0124841
6.21081 0.0118605 0.0124689
6.21226 0.0118446 0.0124537
6.21372 0.0118287 0.0124385
6.21517 0.0118129 0.0124233
6.21663 0.011797 0.0124082
6.21809 0.0117811 0.012393
6.21954 0.0117652 0.0123778
6.221 0.0117493 0.0123627
6.22246 0.0117335 0.0123475
6.22393 0.0117176 0.0123324
6.22539 0.0117018 0.0123173
6.22685 0.0116859 0.0123022
6.22832 0.0116701 0.012287
6.22978 0.0116543 0.0122719
6.23125 0.0116384 0.0122568
6.23272 0.0116226 0.0122417
6.23418 0.0116068 0.0122267
6.23565 0.011591 0.0122116
6.23713 0.0115752 0.0121965
6.2386 0.0115594 0.0121814
6.24007 0.0115436 0.0121664
6.24154 0.0115278 0.0121513
6.24302 0.011512 0.0121363
6.2445 0.0114962 0.0121212
6.24597 0.0114805 0.0121062
6.24745 0.0114647 0.0120912
6.24893 0.0114489 0.0120762
6.25041 0.0114332 0.0120612
6.25189 0.0114174 0.0120462
6.25338 0.0114017 0.0120312
6.25486 0.011386 0.0120162
6.25634 0.0113702 0.0120012
6.25783 0.0113545 0.0119862
6.25932 0.0113388 0.0119713
6.2608 0.0113231 0.0119563
6.26229 0.0113074 0.0119414
6.26378 0.0112917 0.0119264
6.26527 0.011276 0.0119115
6.26677 0.0112603 0.0118966
6.26826 0.0112446 0.0118816
6.26975 0.0112289 0.0118667
6.27125 0.0112132 0.0118518
6.27275 0.0111976 0.0118369
6.27424 0.0111819 0.011822
6.27574 0.0111662 0.0118071
6.27724 0.0111506 0.0117922
6.27874 0.0111349 0.0117774
6.28025 0.0111193 0.0117625
6.28175 0.0111037 0.0117477
6.28325 0.011088 0.0117328
6.28476 0.0110724 0.011718
6.28627 0.0110568 0.0117031
6.28777 0.0110412 0.0116883
6.28928 0.0110256 0.0116735
6.29079 0.01101 0.0116587
6.2923 0.0109944 0.0116438
6.29382 0.0109788 0.011629
6.29533 0.0109632 0.0116143
6.29685 0.0109476 0.0115995
6.29836 0.010932 0.0115847
6.29988 0.0109165 0.0115699
6.3014 0.0109009 0.0115551
6.30291 0.0108853 0.0115404
6.30443 0.0108698 0.0115256
6.30596 0.0108542 0.0115109
6.30748 0.0108387 0.0114962
6.309 0.0108232 0.0114814
6.31053 0.0108076 0.0114667
6.31205 0.0107921 0.011452
6.31358 0.0107766 0.0114373
6.31511 0.0107611 0.0114226
6.31664 0.0107456 0.0114079
6.31817 0.0107301 0.0113932
6.3197 0.0107146 0.0113785
6.32123 0.0106991 0.0113639
6.32277 0.0106836 0.0113492
6.3243 0.0106681 0.0113345
6.32584 0.0106526 0.0113199
6.32737 0.0106372 0.0113052
6.32891 0.0106217 0.0112906
6.33045 0.0106062 0.011276
6.33199 0.0105908 0.0112613
6.33354 0.0105753 0.0112467
6.33508 0.0105599 0.0112321
6.33662 0.0105444 0.0112175
6.33817 0.010529 0.0112029
6.33972 0.0105136 0.0111883
6.34126 0.0104982 0.0111738
6.34281 0.0104827 0.0111592
6.34436 0.0104673 0.0111446
6.34592 0.0104519 0.0111301
6.34747 0.0104365 0.0111155
6.34902 0.0104211 0.011101
6.35058 0.0104058 0.0110864
6.35213 0.0103904 0.0110719
6.35369 0.010375 0.0110574
6.35525 0.0103596 0.0110429
6.35681 0.0103443 0.0110284
6.35837 0.0103289 0.0110139
6.35993 0.0103135 0.0109994
6.3615 0.0102982 0.0109849
6.36306 0.0102828 0.0109704
6.36463 0.0102675 0.010956
6.3662 0.0102522 0.0109415
6.36776 0.0102368 0.010927
6.36933 0.0102215 0.0109126
6.3709 0.0102062 0.0108981
6.37248 0.0101909 0.0108837
6.37405 0.0101756 0.0108693
6.37562 0.0101603 0.0108549
6.3772 0.010145 0.0108404
6.37878 0.0101297 0.010826
6.38036 0.0101144 0.0108116
6.38194 0.0100991 0.0107973
6.38352 0.0100838 0.0107829
6.3851 0.0100686 0.0107685
6.38668 0.0100533 0.0107541
6.38827 0.010038 0.0107398
6.38985 0.0100228 0.0107254
6.39144 0.0100075 0.0107111
6.39303 0.00999229 0.0106967
6.39462 0.00997705 0.0106824
6.39621 0.00996182 0.0106681
6.3978 0.00994659 0.0106537
6.39939 0.00993137 0.0106394
6.40099 0.00991615 0.0106251
6.40258 0.00990094 0.0106108
6.40418 0.00988573 0.0105965
6.40578 0.00987053 0.0105823
6.40738 0.00985533 0.010568
6.40898 0.00984014 0.0105537
6.41058 0.00982496 0.0105394
6.41218 0.00980978 0.0105252
6.41379 0.0097946 0.0105109
6.41539 0.00977943 0.0104967
6.417 0.00976427 0.0104825
6.41861 0.00974911 0.0104683
6.42022 0.00973395 0.010454
6.42183 0.0097188 0.0104398
6.42344 0.00970366 0.0104256
6.42506 0.00968852 0.0104114
6.42667 0.00967339 0.0103972
6.42829 0.00965826 0.0103831
6.42991 0.00964314 0.0103689
6.43152 0.00962802 0.0103547
6.43314 0.00961291 0.0103406
6.43477 0.0095978 0.0103264
6.43639 0.0095827 0.0103123
6.43801 0.0095676 0.0102981
6.43964 0.00955251 0.010284
6.44127 0.00953742 0.0102699
6.44289 0.00952234 0.0102558
6.44452 0.00950726 0.0102416
6.44615 0.00949219 0.0102275
6.44779 0.00947713 0.0102135
6.44942 0.00946207 0.0101994
6.45105 0.00944701 0.0101853
6.45269 0.00943196 0.0101712
6.45433 0.00941691 0.0101572
6.45597 0.00940187 0.0101431
6.45761 0.00938684 0.010129
6.45925 0.00937181 0.010115
6.46089 0.00935678 0.010101
6.46254 0.00934176 0.0100869
6.46418 0.00932675 0.0100729
6.46583 0.00931174 0.0100589
6.46748 0.00929673 0.0100449
6.46913 0.00928173 0.0100309
6.47078 0.00926674 0.0100169
6.47243 0.00925175 0.0100029
6.47408 0.00923677 0.00998895
6.47574 0.00922179 0.00997498
6.47739 0.00920681 0.00996102
6.47905 0.00919184 0.00994707
6.48071 0.00917688 0.00993312
6.48237 0.00916192 0.00991918
6.48403 0.00914697 0.00990525
6.4857 0.00913202 0.00989132
6.48736 0.00911707 0.00987741
6.48903 0.00910214 0.00986349
6.49069 0.0090872 0.00984959
6.49236 0.00907227 0.0098357
6.49403 0.00905735 0.00982181
6.49571 0.00904243 0.00980793
6.49738 0.00902752 0.00979405
6.49905 0.00901261 0.00978019
6.50073 0.0089977 0.00976633
6.50241 0.0089828 0.00975248
6.50409 0.00896791 0.00973863
6.50577 0.00895302 0.00972479
6.50745 0.00893814 0.00971096
6.50913 0.00892326 0.00969714
6.51081 0.00890838 0.00968333
6.5125 0.00889351 0.00966952
6.51419 0.00887865 0.00965572
6.51588 0.00886379 0.00964193
6.51757 0.00884894 0.00962814
6.51926 0.00883409 0.00961436
6.52095 0.00881924 0.00960059
6.52265 0.0088044 0.00958683
6.52434 0.00878957 0.00957307
6.52604 0.00877474 0.00955932
6.52774 0.00875991 0.00954558
6.52944 0.00874509 0.00953185
6.53114 0.00873028 0.00951812
6.53284 0.00871547 0.0095044
6.53455 0.00870066 0.00949069
6.53625 0.00868586 0.00947699
6.53796 0.00867107 0.00946329
6.53967 0.00865627 0.0094496
6.54138 0.00864149 0.00943592
6.54309 0.00862671 0.00942224
6.54481 0.00861193 0.00940858
6.54652 0.00859716 0.00939492
6.54824 0.00858239 0.00938126
6.54995 0.00856763 0.00936762
6.55167 0.00855287 0.00935398
6.55339 0.00853812 0.00934035
6.55512 0.00852337 0.00932673
6.55684 0.00850863 0.00931311
6.55857 0.00849389 0.00929951
6.56029 0.00847916 0.00928591
6.56202 0.00846443 0.00927231
6.56375 0.00844971 0.00925873
6.56548 0.00843499 0.00924515
6.56722 0.00842027 0.00923158
6.56895 0.00840556 0.00921801
6.57069 0.00839086 0.00920446
6.57242 0.00837616 0.00919091
6.57416 0.00836146 0.00917737
6.5759 0.00834677 0.00916383
6.57764 0.00833209 0.00915031
6.57939 0.00831741 0.00913679
6.58113 0.00830273 0.00912328
6.58288 0.00828806 0.00910977
6.58463 0.00827339 0.00909628
6.58638 0.00825873 0.00908279
6.58813 0.00824407 0.00906931
6.58988 0.00822942 0.00905583
6.59164 0.00821477 0.00904237
6.59339 0.00820012 0.00902891
6.59515 0.00818548 0.00901546
6.59691 0.00817085 0.00900201
6.59867 0.00815622 0.00898858
6.60043 0.00814159 0.00897515
6.60219 0.00812697 0.00896173
6.60396 0.00811236 0.00894831
6.60573 0.00809774 0.0089349
6.6075 0.00808314 0.0089215
6.60927 0.00806854 0.00890811
6.61104 0.00805394 0.00889473
6.61281 0.00803934 0.00888135
6.61459 0.00802475 0.00886798
6.61636 0.00801017 0.00885462
6.61814 0.00799559 0.00884127
6.61992 0.00798102 0.00882792
6.6217 0.00796644 0.00881458
6.62348 0.00795188 0.00880125
6.62527 0.00793732 0.00878792
6.62705 0.00792276 0.00877461
6.62884 0.00790821 0.0087613
6.63063 0.00789366 0.008748
6.63242 0.00787911 0.0087347
6.63421 0.00786458 0.00872142
6.63601 0.00785004 0.00870814
6.6378 0.00783551 0.00869486
6.6396 0.00782098 0.0086816
6.6414 0.00780646 0.00866834
6.6432 0.00779195 0.00865509
6.645 0.00777743 0.00864185
6.64681 0.00776292 0.00862862
6.64861 0.00774842 0.00861539
6.65042 0.00773392 0.00860217
6.65223 0.00771943 0.00858896
6.65404 0.00770494 0.00857576
6.65585 0.00769045 0.00856256
6.65767 0.00767597 0.00854937
6.65948 0.00766149 0.00853619
6.6613 0.00764702 0.00852302
6.66312 0.00763255 0.00850985
6.66494 0.00761808 0.00849669
6.66676 0.00760362 0.00848354
6.66859 0.00758917 0.0084704
6.67041 0.00757471 0.00845726
6.67224 0.00756027 0.00844414
6.67407 0.00754582 0.00843102
6.6759 0.00753139 0.0084179
6.67773 0.00751695 0.0084048
6.67957 0.00750252 0.0083917
6.6814 0.00748809 0.00837861
6.68324 0.00747367 0.00836553
6.68508 0.00745926 0.00835245
6.68692 0.00744484 0.00833938
6.68876 0.00743043 0.00832632
6.69061 0.00741603 0.00831327
6.69245 0.00740163 0.00830023
6.6943 0.00738723 0.00828719
6.69615 0.00737284 0.00827416
6.698 0.00735845 0.00826114
6.69986 0.00734407 0.00824813
6.70171 0.00732969 0.00823512
6.70357 0.00731531 0.00822212
6.70543 0.00730094 0.00820913
6.70729 0.00728657 0.00819615
6.70915 0.00727221 0.00818317
6.71101 0.00725785 0.0081702
6.71288 0.00724349 0.00815724
6.71474 0.00722914 0.00814429
6.71661 0.0072148 0.00813134
6.71848 0.00720045 0.0081184
6.72036 0.00718611 0.00810547
6.72223 0.00717178 0.00809255
6.72411 0.00715745 0.00807964
6.72599 0.00714312 0.00806673
6.72787 0.0071288 0.00805383
6.72975 0.00711448 0.00804094
6.73163 0.00710016 0.00802806
6.73352 0.00708585 0.00801518
6.7354 0.00707155 0.00800231
6.73729 0.00705724 0.00798945
6.73918 0.00704295 0.0079766
6.74107 0.00702865 0.00796375
6.74297 0.00701436 0.00795091
6.74487 0.00700007 0.00793808
6.74676 0.00698579 0.00792526
6.74866 0.00697151 0.00791244
6.75056 0.00695723 0.00789964
6.75247 0.00694296 0.00788684
6.75437 0.0069287 0.00787405
6.75628 0.00691443 0.00786126
6.75819 0.00690017 0.00784849
6.7601 0.00688592 0.00783572
6.76201 0.00687166 0.00782296
6.76393 0.00685742 0.0078102
6.76584 0.00684317 0.00779746
6.76776 0.00682893 0.00778472
6.76968 0.00681469 0.00777199
6.77161 0.00680046 0.00775927
6.77353 0.00678623 0.00774655
6.77546 0.00677201 0.00773385
6.77738 0.00675778 0.00772115
6.77931 0.00674357 0.00770846
6.78124 0.00672935 0.00769578
6.78318 0.00671514 0.0076831
6.78511 0.00670093 0.00767043
6.78705 0.00668673 0.00765777
6.78899 0.00667253 0.00764512
6.79093 0.00665833 0.00763248
6.79287 0.00664414 0.00761984
6.79482 0.00662995 0.00760721
6.79677 0.00661577 0.00759459
6.79872 0.00660159 0.00758198
6.80067 0.00658741 0.00756937
6.80262 0.00657324 0.00755677
6.80457 0.00655906 0.00754418
6.80653 0.0065449 0.0075316
6.80849 0.00653073 0.00751903
6.81045 0.00651657 0.00750646
6.81241 0.00650242 0.0074939
6.81438 0.00648827 0.00748135
6.81634 0.00647412 0.00746881
6.81831 0.00645997 0.00745627
6.82028 0.00644583 0.00744375
6.82225 0.00643169 0.00743123
6.82423 0.00641755 0.00741872
6.8262 0.00640342 0.00740621
6.82818 0.00638929 0.00739372
6.83016 0.00637517 0.00738123
6.83215 0.00636105 0.00736875
6.83413 0.00634693 0.00735628
6.83612 0.00633281 0.00734381
6.83811 0.0063187 0.00733136
6.8401 0.0063046 0.00731891
6.84209 0.00629049 0.00730647
6.84408 0.00627639 0.00729404
6.84608 0.00626229 0.00728161
6.84808 0.0062482 0.0072692
6.85008 0.00623411 0.00725679
6.85208 0.00622002 0.00724439
6.85409 0.00620593 0.00723199
6.85609 0.00619185 0.00721961
6.8581 0.00617777 0.00720723
6.86011 0.0061637 0.00719486
6.86212 0.00614963 0.0071825
6.86414 0.00613556 0.00717015
6.86616 0.00612149 0.0071578
6.86818 0.00610743 0.00714546
